Name,State,Date,MedianSalePrice,Year,Median Income,MORTGAGE30US,HAI
Danville,VA,2009-04-30,88000.0,2009,29482.0,4.78,166.67172304705667
Mankato,MN,2009-04-30,134000.0,2009,37171.0,4.78,138.0025470460672
Lima,OH,2009-04-30,84000.0,2009,29756.0,4.78,176.23124909426707
Salem,OH,2009-04-30,78500.0,2009,36599.0,4.78,231.94617658462536
Sebring,FL,2009-04-30,90000.0,2009,28328.0,4.78,156.58893117532276
Cheyenne,WY,2009-04-30,163950.0,2009,49176.0,4.78,149.22082424879468
Hot Springs,AR,2009-04-30,105000.0,2009,29651.0,4.78,140.487505495204
Adrian,MI,2009-04-30,48583.0,2009,37773.0,4.78,386.7985212905587
Shelby,NC,2009-04-30,78000.0,2009,33421.0,4.78,213.16332856906163
Dubuque,IA,2009-04-30,136250.0,2009,41879.0,4.78,152.91406988183525
Paducah,KY,2009-04-30,116000.0,2009,28983.0,4.78,124.30053648117561
Victoria,TX,2009-04-30,112000.0,2009,42202.0,4.78,187.45743314649798
Rome,GA,2009-04-30,93400.0,2009,36127.0,4.78,192.42995500678936
Sevierville,TN,2009-04-30,143832.0,2009,35623.0,4.78,123.21472921469817
Moses Lake,WA,2009-04-30,145750.0,2009,43211.0,4.78,147.4936791536145
Ashtabula,OH,2009-04-30,64500.0,2009,29545.0,4.78,227.8830036634759
Cape Girardeau,MO,2009-04-30,111774.0,2009,38213.0,4.78,170.08186003141574
Albertville,AL,2009-04-30,164750.0,2009,35986.0,4.78,108.6665321676757
Brainerd,MN,2009-04-30,113700.0,2009,29297.0,4.78,128.18887668251716
Cumberland,MD,2009-04-30,110000.0,2009,29923.0,4.78,135.33187622921312
Ocean City,NJ,2009-04-30,341750.0,2009,57597.0,4.78,83.8453526224883
Corvallis,OR,2009-04-30,230000.0,2009,35350.0,4.78,76.46263100178795
Corning,NY,2009-04-30,77000.0,2009,37535.0,4.78,242.51206545674444
New Philadelphia,OH,2009-04-30,72000.0,2009,41915.0,4.78,289.6173860762167
Sunbury,PA,2009-04-30,59000.0,2009,30225.0,4.78,254.86016113282642
Ukiah,CA,2009-04-30,250000.0,2009,39159.0,4.78,77.92543575691919
Hermiston,OR,2009-04-30,123000.0,2009,42500.0,4.78,171.8982573895142
Clarksburg,WV,2009-04-30,145694.14130434784,2009,33633.0,4.78,114.84475738004112
Parkersburg,WV,2009-04-30,85500.0,2009,30761.0,4.78,178.9872067020951
Beaver Dam,WI,2009-04-30,112000.0,2009,44824.0,4.78,199.1041178939061
Pine Bluff,AR,2009-04-30,100716.75757575755,2009,31225.0,4.78,154.23692800437703
Grants Pass,OR,2009-04-30,165000.0,2009,33789.0,4.78,101.87768084547857
Cullman,AL,2009-04-30,109800.0,2009,33580.0,4.78,152.14791565974633
Zanesville,OH,2009-04-30,68883.0,2009,28854.0,4.78,208.39228161040202
New Castle,PA,2009-04-30,86000.0,2009,31898.0,4.78,184.52391396659894
Oak Harbor,WA,2009-04-30,239975.0,2009,46355.0,4.78,96.09886105477014
Orangeburg,SC,2009-04-30,131133.09473684212,2009,32155.0,4.78,121.98989534063838
Watertown,WI,2009-04-30,132000.0,2009,50985.0,4.78,192.15697260597847
Meadville,PA,2009-04-30,107228.6153846154,2009,28432.0,4.78,131.9120190835763
Great Falls,MT,2009-04-30,138700.0,2009,40718.0,4.78,146.0486787496514
Midland,MI,2009-04-30,92900.0,2009,50895.0,4.78,272.5505483721236
Kokomo,IN,2009-04-30,75000.0,2009,37221.0,4.78,246.89621324244655
Helena,MT,2009-04-30,182450.0,2009,47152.0,4.78,128.57126184952347
Key West,FL,2009-04-30,340000.0,2009,52004.0,4.78,76.09313690006701
Talladega,AL,2009-04-30,138918.34415584416,2009,30648.0,4.78,109.756486578623
Columbus,IN,2009-04-30,121000.0,2009,49550.0,4.78,203.72575875527522
Athens,TX,2009-04-30,199537.52083333337,2009,33682.0,4.78,83.97711585791282
Centralia,WA,2009-04-30,159000.0,2009,35064.0,4.78,109.71145854887592
Manitowoc,WI,2009-04-30,87750.0,2009,42833.0,4.78,242.83932863498646
Hinesville,GA,2009-04-30,121250.0,2009,41198.0,4.78,169.03710315115285
DuBois,PA,2009-04-30,101398.76744186046,2009,33283.0,4.78,163.2967136036626
Warsaw,IN,2009-04-30,120850.0,2009,46585.0,4.78,191.77284030671643
Plattsburgh,NY,2009-04-30,111000.0,2009,40063.0,4.78,179.55939924810198
Statesboro,GA,2009-04-30,114175.0,2009,19106.0,4.78,83.25041528080253
Casper,WY,2009-04-30,170000.0,2009,48607.0,4.78,142.24517749794467
Wilson,NC,2009-04-30,99500.0,2009,35609.0,4.78,178.04277406518122
Glenwood Springs,CO,2009-04-30,429500.0,2009,51939.0,4.78,60.1614189762728
Seneca,SC,2009-04-30,148000.0,2009,34789.0,4.78,116.94129134941633
Olean,NY,2009-04-30,53000.0,2009,36312.0,4.78,340.84894616930035
Chillicothe,OH,2009-04-30,90000.0,2009,36579.0,4.78,202.19805540320993
Searcy,AR,2009-04-30,100000.0,2009,33415.0,4.78,166.23754665705553
Grand Island,NE,2009-04-30,106000.0,2009,43732.0,4.78,205.24903769932587
Port Angeles,WA,2009-04-30,240000.0,2009,41460.0,4.78,85.94205053121753
Auburn,NY,2009-04-30,86000.0,2009,35706.0,4.78,206.5524757693706
Huntsville,TX,2009-04-30,180967.12977099235,2009,28335.0,4.78,77.89528562495924
Keene,NH,2009-04-30,169900.0,2009,51375.0,4.78,150.43403742360752
Heber,UT,2009-04-30,345157.0,2009,51563.0,4.78,74.32058972858823
Quincy,IL,2009-04-30,85900.0,2009,38072.0,4.78,220.4957299201619
Sandusky,OH,2009-04-30,77000.0,2009,34044.0,4.78,219.95686043451198
Findlay,OH,2009-04-30,124900.0,2009,41482.0,4.78,165.22847870822116
Frankfort,KY,2009-04-30,105450.0,2009,42404.0,4.78,200.05430304419272
Danville,IL,2009-04-30,48000.0,2009,32073.0,4.78,332.41912526383743
Aberdeen,WA,2009-04-30,130000.0,2009,38068.0,4.78,145.6814863463159
Portsmouth,OH,2009-04-30,95050.07476635514,2009,22164.0,4.78,116.00676981760543
Wisconsin Rapids,WI,2009-04-30,86500.0,2009,38803.0,4.78,223.17053356618683
Jefferson,GA,2009-04-30,157500.0,2009,46643.0,4.78,147.3308088274212
Palatka,FL,2009-04-30,111050.0,2009,23359.0,4.78,104.64617030092104
Hobbs,NM,2009-04-30,193808.5,2009,41101.0,4.78,105.50358658364797
Shawnee,OK,2009-04-30,79450.0,2009,34001.0,4.78,212.9047957320127
Fort Payne,AL,2009-04-30,207706.88571428572,2009,40758.0,4.78,97.6224328050306
Mount Airy,NC,2009-04-30,116500.0,2009,30615.0,4.78,130.73624103964397
Stevens Point,WI,2009-04-30,197989.0,2009,38115.0,4.78,95.77287340554736
Greenwood,SC,2009-04-30,122158.98089171977,2009,30663.0,4.78,124.87540147449434
Lake City,FL,2009-04-30,99000.0,2009,32500.0,4.78,163.3186652203406
Klamath Falls,OR,2009-04-30,114000.0,2009,32030.0,4.78,139.77829631679984
Clearlake,CA,2009-04-30,153000.0,2009,28239.0,4.78,91.82174417869535
Alamogordo,NM,2009-04-30,167763.05042016806,2009,39427.0,4.78,116.91899511364605
Roanoke Rapids,NC,2009-04-30,104281.90625,2009,36487.0,4.78,174.06716285942082
Farmington,MO,2009-04-30,88250.0,2009,37870.0,4.78,213.48543293529238
Muskogee,OK,2009-04-30,105121.23376623377,2009,31478.0,4.78,148.9718932358048
Marion,IN,2009-04-30,91002.72077922078,2009,29411.0,4.78,160.78408913997072
Faribault,MN,2009-04-30,145250.0,2009,49511.0,4.78,169.57944614086145
Marquette,MI,2009-04-30,99500.0,2009,31912.0,4.78,159.5580051663361
Mount Pleasant,MI,2009-04-30,126440.27464788732,2009,25033.0,4.78,98.49521313260075
Marion,OH,2009-04-30,54007.0,2009,33141.0,4.78,305.28341455604095
Baraboo,WI,2009-04-30,161800.0,2009,45789.0,4.78,140.78950990123488
Red Bluff,CA,2009-04-30,140000.0,2009,31524.0,4.78,112.02138519520784
Marinette,WI,2009-04-30,66500.0,2009,36076.0,4.78,269.8885054863675
Roswell,NM,2009-04-30,148289.93846153846,2009,35099.0,4.78,117.7526565371632
Shelton,WA,2009-04-30,130000.0,2009,30963.0,4.78,118.49153782024216
Dublin,GA,2009-04-30,105502.36842105264,2009,30664.0,4.78,144.59532524868592
Somerset,KY,2009-04-30,146099.1,2009,25354.0,4.78,86.3349418540945
Coos Bay,OR,2009-04-30,150000.0,2009,36702.0,4.78,121.72677814169788
Rexburg,ID,2009-04-30,379113.3,2009,30287.0,4.78,39.744303671777686
Lewiston,ID,2009-04-30,206163.1265060241,2009,42098.0,4.78,101.58699819026076
Georgetown,SC,2009-04-30,196500.0,2009,30625.0,4.78,77.53560823878178
Athens,OH,2009-04-30,134215.1379310345,2009,20009.0,4.78,74.16714091766549
Sanford,NC,2009-04-30,118000.0,2009,38689.0,4.78,163.1147191739937
Enid,OK,2009-04-30,87000.0,2009,38042.0,4.78,217.53630329581165
Mount Vernon,OH,2009-04-30,77725.0,2009,35860.0,4.78,229.52881258691735
Walla Walla,WA,2009-04-30,170000.0,2009,38208.0,4.78,111.8131903191201
Albemarle,NC,2009-04-30,99250.0,2009,36202.0,4.78,181.4636758806031
Hudson,NY,2009-04-30,135000.0,2009,36241.0,4.78,133.55312658205946
Carlsbad,NM,2009-04-30,220728.0,2009,42184.0,4.78,95.07755076095464
Sturgis,MI,2009-04-30,49500.0,2009,35569.0,4.78,357.48194481367966
Crossville,TN,2009-04-30,105950.0,2009,28773.0,4.78,135.10513013659596
Granbury,TX,2009-04-30,376636.9090909091,2009,41372.0,4.78,54.64762528057439
Salina,KS,2009-04-30,152018.71186440677,2009,40584.0,4.78,132.81448927180293
Marietta,OH,2009-04-30,136898.26495726497,2009,31676.0,4.78,115.11185322063997
Fergus Falls,MN,2009-04-30,179021.0846153846,2009,37901.0,4.78,105.32564811701326
Fremont,OH,2009-04-30,65750.0,2009,38421.0,4.78,290.7103958849441
Oneonta,NY,2009-04-30,112000.0,2009,26584.0,4.78,118.08370225976262
Norwalk,OH,2009-04-30,101907.8224852071,2009,43690.0,4.78,213.2859159120474
Batavia,NY,2009-04-30,188341.0,2009,38397.0,4.78,101.42384652683185
Ardmore,OK,2009-04-30,134423.64383561644,2009,34771.0,4.78,128.68536916633207
Fort Madison,IA,2009-04-30,111276.12765957449,2009,37620.0,4.78,168.19165444671003
Charleston,IL,2009-04-30,71250.0,2009,21849.0,4.78,152.5577768954485
Fernley,NV,2009-04-30,135500.0,2009,52078.0,4.78,191.20650247792105
Calhoun,GA,2009-04-30,134306.4939759036,2009,30417.0,4.78,112.66966968367103
Kearney,NE,2009-04-30,198496.6829268293,2009,44645.0,4.78,111.89411072248157
Fairmont,WV,2009-04-30,150214.75555555554,2009,30274.0,4.78,100.26396305985274
Ontario,OR,2009-04-30,172875.12337662338,2009,34444.0,4.78,99.12169796813238
Gaffney,SC,2009-04-30,134030.1219512195,2009,28035.0,4.78,104.06047480322178
Sterling,IL,2009-04-30,82500.0,2009,37566.0,4.78,226.53153148310085
Branson,MO,2009-04-30,115701.0,2009,45729.0,4.78,196.6265898756901
Cedar City,UT,2009-04-30,267636.46315789473,2009,40366.0,4.78,75.03399833861715
Jasper,IN,2009-04-30,94750.0,2009,55193.0,4.78,289.7960338903575
Durango,CO,2009-04-30,311000.0,2009,44841.0,4.78,71.73028488225417
Kinston,NC,2009-04-30,105206.03846153848,2009,25881.0,4.78,122.38495730749463
Sonora,CA,2009-04-30,235000.0,2009,35810.0,4.78,75.8095841247135
Tiffin,OH,2009-04-30,91021.52597402598,2009,35444.0,4.78,193.72526835885787
Batesville,AR,2009-04-30,134335.83333333334,2009,30844.0,4.78,114.2263964575339
Elko,NV,2009-04-30,236185.3448275862,2009,62420.0,4.78,131.47963004798387
Danville,KY,2009-04-30,125550.1045751634,2009,35210.0,4.78,139.52004309717702
Glasgow,KY,2009-04-30,173994.1739130435,2009,29516.0,4.78,84.39378219644702
St. Marys,GA,2009-04-30,135000.0,2009,54016.0,4.78,199.05647430966377
Warrensburg,MO,2009-04-30,122000.0,2009,37717.0,4.78,153.80305662432357
Gloversville,NY,2009-04-30,126579.43220338984,2009,31064.0,4.78,122.09050490604736
Poplar Bluff,MO,2009-04-30,117270.41549295776,2009,25651.0,4.78,108.81868971398106
Elizabeth City,NC,2009-04-30,162000.0,2009,34535.0,4.78,106.05523271321213
Athens,TN,2009-04-30,68000.0,2009,31395.0,4.78,229.68848867179491
Enterprise,AL,2009-04-30,143615.89166666666,2009,45600.0,4.78,157.96104535711032
Ashland,OH,2009-04-30,138620.24468085106,2009,37927.0,4.78,136.11609650129256
Milledgeville,GA,2009-04-30,160933.91017964072,2009,31406.0,4.78,97.08513043536887
Kerrville,TX,2009-04-30,147500.0,2009,40177.0,4.78,135.51056005073374
Bartlesville,OK,2009-04-30,82500.0,2009,42572.0,4.78,256.71885104345876
Platteville,WI,2009-04-30,136614.72641509434,2009,33887.0,4.78,123.40230202372848
Corsicana,TX,2009-04-30,207954.4255319149,2009,33889.0,4.78,81.07337304508329
Greenville,OH,2009-04-30,123487.08391608392,2009,33374.0,4.78,134.45420277314042
Rochelle,IL,2009-04-30,123000.0,2009,46682.0,4.78,188.8130459166424
Oil City,PA,2009-04-30,107918.20588235294,2009,29965.0,4.78,138.1361096776716
Mason City,IA,2009-04-30,126363.26495726495,2009,42506.0,4.78,167.3466622498483
Galesburg,IL,2009-04-30,54500.0,2009,33209.0,4.78,303.1425861831627
Paris,TX,2009-04-30,202301.5,2009,29951.0,4.78,73.65460073731195
Winona,MN,2009-04-30,208533.7,2009,33463.0,4.78,79.83186586703067
Newport,OR,2009-04-30,208250.0,2009,41896.0,4.78,100.08643176789253
Shelbyville,TN,2009-04-30,82500.0,2009,31601.0,4.78,190.56122361703322
Amsterdam,NY,2009-04-30,126797.63440860216,2009,37237.0,4.78,146.10032734498765
New Castle,IN,2009-04-30,101768.37762237762,2009,32744.0,4.78,160.06874355048103
Norfolk,NE,2009-04-30,131498.0181818182,2009,40797.0,4.78,154.3464611242294
Cadillac,MI,2009-04-30,114214.125748503,2009,33282.0,4.78,144.9697039173343
Sidney,OH,2009-04-30,139045.43157894738,2009,39434.0,4.78,141.09179644387396
Pullman,WA,2009-04-30,338012.8,2009,21856.0,4.78,32.16808375381694
Red Wing,MN,2009-04-30,259904.1,2009,47209.0,4.78,90.36480713431415
Tahlequah,OK,2009-04-30,121050.38157894736,2009,24589.0,4.78,101.05605948542215
Kendallville,IN,2009-04-30,163366.60563380283,2009,37357.0,4.78,113.76177570189128
Montrose,CO,2009-04-30,253725.74025974027,2009,44763.0,4.78,87.76923484675811
Cortland,NY,2009-04-30,135409.74468085106,2009,37718.0,4.78,138.57548026675556
Mount Sterling,KY,2009-04-30,125827.90677966102,2009,29006.0,4.78,114.68286295209768
Clinton,IA,2009-04-30,79500.0,2009,39210.0,4.78,245.3676870694401
Bardstown,KY,2009-04-30,115000.0,2009,38947.0,4.78,168.48600224195957
Wapakoneta,OH,2009-04-30,115614.31736526948,2009,46320.0,4.78,199.31711248622142
Plymouth,IN,2009-04-30,212330.0909090909,2009,37714.0,4.78,88.36467947852007
Bemidji,MN,2009-04-30,225711.6,2009,35873.0,4.78,79.06813109056368
Bellefontaine,OH,2009-04-30,71700.0,2009,38519.0,4.78,267.2658705703713
Seymour,IN,2009-04-30,94934.0,2009,38216.0,4.78,200.2677892482366
Cornelia,GA,2009-04-30,159638.25161290323,2009,26630.0,4.78,82.989253722898
Hillsdale,MI,2009-04-30,69950.0,2009,30724.0,4.78,218.51320805091316
Burlington,IA,2009-04-30,103860.5076923077,2009,40151.0,4.78,192.32404320970969
Menomonie,WI,2009-04-30,221144.10869565216,2009,38732.0,4.78,87.13290717411326
Shawano,WI,2009-04-30,181021.7021276596,2009,38381.0,4.78,105.48077138707409
Bedford,IN,2009-04-30,136111.97872340426,2009,33147.0,4.78,121.15338038042833
Grand Rapids,MN,2009-04-30,224544.5294117647,2009,39484.0,4.78,87.47950559853972
Washington,NC,2009-04-30,194778.5,2009,27685.0,4.78,70.71168175699185
Freeport,IL,2009-04-30,112927.33333333331,2009,36401.0,4.78,160.36215997377292
Harrison,AR,2009-04-30,140171.57142857142,2009,34021.0,4.78,120.74656596924405
Rolla,MO,2009-04-30,167042.19672131148,2009,30455.0,4.78,90.70266898826033
Coldwater,MI,2009-04-30,123486.06666666668,2009,36886.0,4.78,148.60426015793354
Marion,NC,2009-04-30,175867.59433962265,2009,28665.0,4.78,81.08747528649624
Ellensburg,WA,2009-04-30,193987.0,2009,24388.0,4.78,62.54480100085581
Ponca City,OK,2009-04-30,100262.88990825688,2009,39023.0,4.78,193.62796945993995
Lawrenceburg,TN,2009-04-30,53738.0,2009,31330.0,4.78,290.0457801549821
McAlester,OK,2009-04-30,125083.4,2009,38120.0,4.78,151.61454598765278
Willmar,MN,2009-04-30,150258.97005988023,2009,39026.0,4.78,129.211535648918
Muscatine,IA,2009-04-30,167555.15151515152,2009,46036.0,4.78,136.68707562035516
Auburn,IN,2009-04-30,78186.0,2009,41338.0,4.78,263.0317177794826
Duncan,OK,2009-04-30,102475.98058252428,2009,37932.0,4.78,184.1498267558974
Cedartown,GA,2009-04-30,107162.4935897436,2009,34088.0,4.78,158.25096460250464
Henderson,NC,2009-04-30,127277.45161290324,2009,26493.0,4.78,103.55410602641379
Aberdeen,SD,2009-04-30,217019.33333333337,2009,41514.0,4.78,95.16643736022071
Rock Springs,WY,2009-04-30,239231.2391304348,2009,65818.0,4.78,136.871947597053
Garden City,KS,2009-04-30,225576.5,2009,47777.0,4.78,105.36895615047041
Stephenville,TX,2009-04-30,218199.01408450704,2009,31656.0,4.78,72.17568407626909
Celina,OH,2009-04-30,189474.7272727273,2009,42120.0,4.78,110.59225852463722
Wilmington,OH,2009-04-30,139443.21276595743,2009,39963.0,4.78,142.5766342022495
Bucyrus,OH,2009-04-30,94838.5487804878,2009,39752.0,4.78,208.52673311849466
Mountain Home,AR,2009-04-30,143835.46153846153,2009,32863.0,4.78,113.66555871660391
Gainesville,TX,2009-04-30,251520.01666666663,2009,38384.0,4.78,75.9215966690815
McMinnville,TN,2009-04-30,62875.0,2009,27265.0,4.78,215.73229292113217
Astoria,OR,2009-04-30,214500.0,2009,35509.0,4.78,82.35667431918212
Bradford,PA,2009-04-30,90010.48837209302,2009,31237.0,4.78,172.64891562600428
Marshalltown,IA,2009-04-30,170452.63636363635,2009,41374.0,4.78,120.75675742839572
Big Rapids,MI,2009-04-30,71500.0,2009,17059.0,4.78,118.69575379855202
Austin,MN,2009-04-30,107998.67469879518,2009,41474.0,4.78,191.04916887137804
West Plains,MO,2009-04-30,162826.34782608697,2009,29085.0,4.78,88.8652653000151
Okeechobee,FL,2009-04-30,186589.09836065577,2009,42230.0,4.78,112.59587255009555
Clewiston,FL,2009-04-30,124084.10638297872,2009,40464.0,4.78,162.23341497315903
Riverton,WY,2009-04-30,264028.875,2009,39331.0,4.78,74.10904534371802
Pittsburg,KS,2009-04-30,141239.9090909091,2009,28314.0,4.78,99.73129396302308
Hannibal,MO,2009-04-30,147393.0652173913,2009,33631.0,4.78,113.51425046730542
Alexandria,MN,2009-04-30,196790.6797385621,2009,29573.0,4.78,74.76158719348689
Urbana,OH,2009-04-30,122628.99350649353,2009,35901.0,4.78,145.64683026906673
Cambridge,OH,2009-04-30,115136.78048780488,2009,25365.0,4.78,109.59946666525407
Defiance,OH,2009-04-30,135455.4255319149,2009,42873.0,4.78,157.46176836529207
Jacksonville,IL,2009-04-30,104618.34285714284,2009,39099.0,4.78,185.92828734611487
Ada,OK,2009-04-30,134019.0,2009,27271.0,4.78,101.23305561224485
Brownwood,TX,2009-04-30,174837.47916666666,2009,31578.0,4.78,89.85406713902997
Crawfordsville,IN,2009-04-30,130915.3813559322,2009,40179.0,4.78,152.68490522666832
Scottsbluff,NE,2009-04-30,147994.86764705885,2009,32449.0,4.78,109.07929396931249
Centralia,IL,2009-04-30,94849.54347826086,2009,32350.0,4.78,169.67845283800372
Mount Vernon,IL,2009-04-30,113650.50847457629,2009,32322.0,4.78,141.48633543098936
Sault Ste. Marie,MI,2009-04-30,170975.875,2009,36510.0,4.78,106.23427378543566
Escanaba,MI,2009-04-30,161614.36363636365,2009,34345.0,4.78,105.72342393863832
Hutchinson,MN,2009-04-30,159520.8662420382,2009,55955.0,4.78,174.50547459662195
Coshocton,OH,2009-04-30,112700.98591549296,2009,32714.0,4.78,144.40877684940702
Huntington,IN,2009-04-30,140785.5593220339,2009,34715.0,4.78,122.67235832386363
Pontiac,IL,2009-04-30,118656.06521739133,2009,45830.0,4.78,192.15317738065863
Lebanon,MO,2009-04-30,128324.32167832168,2009,32127.0,4.78,124.55146824669
Vernal,UT,2009-04-30,223667.5593220339,2009,48767.0,4.78,108.47026387296978
Bonham,TX,2009-04-30,374337.6666666667,2009,27019.0,4.78,35.90818035272417
Ottumwa,IA,2009-04-30,88695.25806451614,2009,35401.0,4.78,198.56503828413545
Effingham,IL,2009-04-30,150660.39130434784,2009,35891.0,4.78,118.51521896976097
Watertown,SD,2009-04-30,261229.25,2009,38716.0,4.78,73.73205410418979
Angola,IN,2009-04-30,196086.1320754717,2009,32521.0,4.78,82.50963520444668
Dixon,IL,2009-04-30,150156.0,2009,43150.0,4.78,142.96369519730496
Taylorville,IL,2009-04-30,98725.70454545454,2009,37313.0,4.78,188.02585918661282
Pella,IA,2009-04-30,264287.3333333333,2009,55182.0,4.78,103.87445146644335
Madison,IN,2009-04-30,205946.0,2009,39289.0,4.78,94.90853491039908
Brevard,NC,2009-04-30,247466.7048192771,2009,33446.0,4.78,67.23804313409961
Susanville,CA,2009-04-30,214082.42682926828,2009,41486.0,4.78,96.40691798695546
Dayton,TN,2009-04-30,167489.25773195876,2009,31774.0,4.78,94.37839528597598
Cambridge,MD,2009-04-30,176108.53846153847,2009,34505.0,4.78,97.4741090698625
Wabash,IN,2009-04-30,132756.0,2009,36181.0,4.78,135.58575478144454
Albert Lea,MN,2009-04-30,178374.88888888888,2009,36719.0,4.78,102.41057039647099
Iron Mountain,MI,2009-04-30,155825.3142857143,2009,38635.0,4.78,123.34755932632216
Ludington,MI,2009-04-30,155657.2905982906,2009,33369.0,4.78,106.6501279060437
Alpena,MI,2009-04-30,144742.3023255814,2009,31508.0,4.78,108.29614960515504
Washington Court House,OH,2009-04-30,129175.05660377358,2009,35458.0,4.78,136.55991274524862
Fort Morgan,CO,2009-04-30,296162.875,2009,43917.0,4.78,73.77168507520506
Van Wert,OH,2009-04-30,121537.23913043478,2009,38624.0,4.78,158.1013350664953
Lincoln,IL,2009-04-30,102430.93220338984,2009,38947.0,4.78,189.1605381404908
Macomb,IL,2009-04-30,91582.67391304349,2009,23181.0,4.78,125.92341789441335
North Vernon,IN,2009-04-30,188570.66666666663,2009,40396.0,4.78,106.57415122190696
Union,SC,2009-04-30,307588.6666666667,2009,26420.0,4.78,42.73169689760685
The Dalles,OR,2009-04-30,370924.0,2009,42420.0,4.78,56.89490611686888
Greensburg,IN,2009-04-30,199624.75,2009,40238.0,4.78,100.27892196772198
Altus,OK,2009-04-30,177258.6,2009,37973.0,4.78,106.57497755201241
Spirit Lake,IA,2009-04-30,357478.4,2009,41167.0,4.78,57.291087936755844
New York,NY,2009-12-31,345000.0,2009,50173.0,5.14,69.43787672169454
Los Angeles,CA,2009-12-31,360000.0,2009,48570.0,5.14,64.4185671448224
Chicago,IL,2009-12-31,180000.0,2009,46781.0,5.14,124.09161991360662
Dallas,TX,2009-12-31,140000.0,2009,41266.0,5.14,140.73748831544557
Houston,TX,2009-12-31,144000.0,2009,42797.0,5.14,141.90454077089584
Philadelphia,PA,2009-12-31,190000.0,2009,36669.0,5.14,92.14906298105363
Miami,FL,2009-12-31,149000.0,2009,29812.0,5.14,95.53231502028073
Atlanta,GA,2009-12-31,121950.0,2009,50243.0,5.14,196.71578778495598
Boston,MA,2009-12-31,300000.0,2009,52433.0,5.14,83.45049366533594
Phoenix,AZ,2009-12-31,133500.0,2009,48881.0,5.14,174.82529682525978
San Francisco,CA,2009-12-31,380000.0,2009,70040.0,5.14,88.00513200786763
Riverside,CA,2009-12-31,175000.0,2009,57344.0,5.14,156.4571420532334
