Date,CityName,StateName,MedianSalePrice,Year,SalesTotal,Total Population,Median Income,MORTGAGE30US,Unemployment Rate,HAI
2019-10-31,Bridgeport,CT,332500.0,2019.0,1127.0,145639.0,46662.0,3.78,12.500323775481132,78.62417267612962
2019-10-31,Greenville,SC,192500.0,2019.0,1399.0,67737.0,56609.0,3.78,4.268497251541975,164.75520285035788
2019-10-31,Albuquerque,NM,220000.0,2019.0,1114.0,559374.0,52911.0,3.78,5.533718152172018,134.743454587846
2019-10-31,Bakersfield,CA,235000.0,2019.0,962.0,377917.0,63139.0,3.78,8.411987989349045,150.52693748103232
2019-10-31,Albany,NY,191000.0,2019.0,683.0,97478.0,45825.0,3.78,7.043361042462368,134.41678240753882
2019-10-31,Knoxville,TN,194000.0,2019.0,1598.0,186173.0,40341.0,3.78,5.35831127127772,116.50091023656582
2019-10-31,Baton Rouge,LA,189900.0,2019.0,970.0,224149.0,44470.0,3.78,8.402260821615661,131.1978003077602
2019-10-31,McAllen,TX,155100.0,2019.0,315.0,141968.0,46804.0,3.78,6.283902570960617,169.06572132246552
2019-10-31,New Haven,CT,209100.0,2019.0,933.0,130331.0,42222.0,3.78,8.964773221055156,113.12775207918808
2019-10-31,El Paso,TX,148500.0,2019.0,650.0,679813.0,47568.0,3.78,5.909200616386219,179.462133767176
2019-10-31,Allentown,PA,189400.0,2019.0,1288.0,120915.0,41167.0,3.78,9.99828796438966,121.77373693270788
2019-10-31,Oxnard,CA,600000.0,2019.0,895.0,208154.0,72843.0,3.78,5.694762943490501,68.01754650133692
2019-10-31,Columbia,SC,162750.0,2019.0,1229.0,133273.0,47286.0,3.78,5.841608268621987,162.77809798054884
2019-10-31,North Port,FL,253500.0,2019.0,1909.0,66410.0,62097.0,3.78,3.6313140079847246,137.2388418763811
2019-10-31,Charleston,SC,257500.0,2019.0,1257.0,135257.0,68438.0,3.78,3.386479921442968,148.90334877551376
2019-10-31,Greensboro,NC,157000.0,2019.0,1144.0,291303.0,48964.0,3.78,6.078471637994422,174.72764591912897
2019-10-31,Stockton,CA,359000.0,2019.0,830.0,309228.0,54614.0,3.78,8.74705513649037,85.23028218296973
2019-10-31,Cape Coral,FL,225000.0,2019.0,1721.0,183942.0,61599.0,3.78,5.9910439158482784,153.3824013082329
2019-10-31,Boise City,ID,294900.0,2019.0,1225.0,226115.0,60035.0,3.78,4.482508161261743,114.05494812657433
2019-10-31,Colorado Springs,CO,309300.0,2019.0,1441.0,464871.0,64712.0,3.78,5.504576088530023,117.21664623074368
2019-10-31,Little Rock,AR,150500.0,2019.0,999.0,197958.0,51485.0,3.78,4.06511175898931,191.65873001182206
2019-10-31,Lakeland,FL,189000.0,2019.0,1108.0,107922.0,47511.0,3.78,6.391091819970388,140.83699697806344
2019-10-31,Akron,OH,140000.0,2019.0,907.0,198051.0,38739.0,3.78,8.099409976756661,155.0260776453836
2019-10-31,Des Moines,IA,175000.0,2019.0,1064.0,215636.0,53525.0,3.78,5.838652734437091,171.35746004737666
2019-10-31,Springfield,MA,225000.0,2019.0,788.0,154139.0,39432.0,3.78,8.205801324121218,98.18625056228574
2019-10-31,Ogden,UT,300000.0,2019.0,977.0,86833.0,50061.0,3.78,4.765086753150994,93.48946076914537
2019-10-31,Madison,WI,255500.0,2019.0,710.0,254977.0,65332.0,3.78,3.085862503019746,143.25818276973646
2019-10-31,Deltona,FL,203250.0,2019.0,1346.0,90403.0,52616.0,3.78,5.23631336844865,145.03461401678445
2019-10-31,Syracuse,NY,150000.0,2019.0,829.0,142874.0,38276.0,3.78,9.324709086407527,142.96169075327333
2019-10-31,Provo,UT,330000.0,2019.0,810.0,116403.0,48888.0,3.78,4.5483895187326375,82.99897321780116
2019-10-31,Toledo,OH,122000.0,2019.0,754.0,276614.0,37752.0,3.78,9.088618103116012,173.36623694290225
2019-10-31,Wichita,KS,159950.0,2019.0,495.0,389877.0,52620.0,3.78,5.570152910032005,184.3108866016506
2019-10-31,Durham,NC,250000.0,2019.0,814.0,269702.0,58905.0,3.78,4.582616607668245,132.00687209460077
2019-10-31,Fort Collins,CO,370000.0,2019.0,546.0,165609.0,65866.0,3.78,5.3501082809116225,99.73416469238117
2020-04-30,New York,NY,415000.0,2020.0,10715.0,8379552.0,67046.0,3.23,6.639003191122315,96.91574955601752
2020-04-30,Los Angeles,CA,655000.0,2020.0,6114.0,3973278.0,65290.0,3.23,6.854627324932346,59.796388049691295
2020-04-30,Chicago,IL,256500.0,2020.0,10811.0,2699347.0,62097.0,3.23,8.098828357670314,145.2288280604244
2020-04-30,Dallas,TX,278825.0,2020.0,6553.0,1338846.0,54747.0,3.23,4.898397038276113,117.78722712479339
2020-04-30,Houston,TX,238000.0,2020.0,5387.0,2313238.0,53600.0,3.23,6.234894838112612,135.10064287506947
2020-04-30,Philadelphia,PA,255000.0,2020.0,5870.0,1581531.0,49127.0,3.23,8.783045272534117,115.57120641210139
2020-04-30,Miami,FL,295000.0,2020.0,7354.0,461080.0,44268.0,3.23,5.722384442076668,90.01968072305027
2020-04-30,Atlanta,GA,254000.0,2020.0,8186.0,497642.0,64179.0,3.23,6.614709827092471,151.5754311509006
2020-04-30,Boston,MA,487200.0,2020.0,3916.0,689326.0,76298.0,3.23,6.868005593106351,93.9453864574728
2020-04-30,Phoenix,AZ,299000.0,2020.0,7389.0,1658422.0,60914.0,3.23,5.348075338664326,122.21246775956496
2020-04-30,San Francisco,CA,890000.0,2020.0,2534.0,874784.0,119136.0,3.23,4.681536749835118,80.30130272338373
2020-04-30,Riverside,CA,375000.0,2020.0,4182.0,327569.0,72738.0,3.23,6.5434232454786745,116.35891709573822
2020-04-30,Detroit,MI,190358.0,2020.0,3691.0,672351.0,32498.0,3.23,14.908634398102944,102.41299903542446
2020-04-30,Seattle,WA,500000.0,2020.0,4200.0,741251.0,97185.0,3.23,4.083770952711911,116.60007174327025
2020-04-30,Minneapolis,MN,287000.0,2020.0,4746.0,424536.0,66068.0,3.23,5.243592327849534,138.09528362667592
2020-04-30,San Diego,CA,591000.0,2020.0,2536.0,1414545.0,83454.0,3.23,5.690342953884208,84.70894240782314
2020-04-30,Tampa,FL,234900.0,2020.0,4771.0,395912.0,55634.0,3.23,5.702450452492962,142.0780056803597
2020-04-30,Denver,CO,428000.0,2020.0,3649.0,715878.0,72661.0,3.23,4.3357916311804505,101.84206214443307
2020-04-30,Baltimore,MD,298370.0,2020.0,3297.0,602274.0,52164.0,3.23,7.5400383530443555,104.8782217032543
2020-04-30,St. Louis,MO,189000.0,2020.0,3690.0,304709.0,45782.0,3.23,5.822958241496396,145.31235454091944
2020-04-30,Orlando,FL,260000.0,2020.0,3037.0,284817.0,55183.0,3.23,5.015102468140411,127.32144005700631
2020-04-30,Charlotte,NC,255000.0,2020.0,3527.0,873570.0,65359.0,3.23,4.942161898267883,153.75696622811355
2020-04-30,San Antonio,TX,232000.0,2020.0,2218.0,1529133.0,53420.0,3.23,5.878999880542441,138.12919530750756
2020-04-30,Portland,OR,402500.0,2020.0,2652.0,650380.0,73159.0,3.23,5.295149816438574,109.03638860847018
2020-04-30,Sacramento,CA,420000.0,2020.0,2004.0,503482.0,65847.0,3.23,6.655938353461815,94.04945555578972
2020-04-30,Pittsburgh,PA,180000.0,2020.0,2139.0,301286.0,50536.0,3.23,5.350083353179328,168.421659310076
2020-04-30,Cincinnati,OH,179000.0,2020.0,2523.0,302687.0,42663.0,3.23,7.31681771414137,142.97758036156745
2020-04-30,Austin,TX,340000.0,2020.0,1909.0,965872.0,75752.0,3.23,4.359813274624918,133.65486435355564
2020-04-30,Las Vegas,NV,286750.0,2020.0,2625.0,644594.0,58377.0,3.23,6.808141836807861,122.12594272730077
2020-04-30,Kansas City,MO,224000.0,2020.0,2802.0,491158.0,56179.0,3.23,4.939343021216094,150.45116986163123
2020-04-30,Columbus,OH,200000.0,2020.0,1993.0,889079.0,54902.0,3.23,5.412510895718435,164.67503058211204
2020-04-30,Indianapolis,IN,192500.0,2020.0,2877.0,869387.0,50813.0,3.23,5.7333923826395035,158.34840221029222
2020-04-30,Cleveland,OH,157000.0,2020.0,2127.0,383331.0,31838.0,3.23,12.41015188803001,121.65100719529396
2020-04-30,San Jose,CA,1150000.0,2020.0,906.0,1029409.0,117324.0,3.23,4.643840591207342,61.20101204205981
2020-04-30,Virginia Beach,VA,242000.0,2020.0,2460.0,450882.0,78136.0,3.23,4.005987038531765,193.6891939019805
2020-04-30,Providence,RI,300250.0,2020.0,1374.0,179472.0,49065.0,3.23,7.109387981168651,98.02985721813522
2020-04-30,Jacksonville,FL,238700.0,2020.0,2322.0,902488.0,55531.0,3.23,5.304884120517205,139.55733202545545
2020-04-30,Milwaukee,WI,230000.0,2020.0,1607.0,592649.0,43125.0,3.23,6.340171480392426,112.4788467966413
2020-04-30,Oklahoma City,OK,174000.0,2020.0,1837.0,649821.0,56456.0,3.23,4.561101037424571,194.63925746363776
2020-04-30,Raleigh,NC,290000.0,2020.0,1798.0,469698.0,69720.0,3.23,4.2852179569630175,144.22115307883828
2020-04-30,Memphis,TN,185000.0,2020.0,1713.0,650910.0,41864.0,3.23,8.536990075451614,135.7496055436279
2020-04-30,Richmond,VA,255500.0,2020.0,1832.0,229233.0,51421.0,3.23,6.2874391249552675,120.73111089116959
2020-04-30,New Orleans,LA,201500.0,2020.0,833.0,391249.0,43258.0,3.23,8.491179248636517,128.78372088613028
2020-04-30,Salt Lake City,UT,357000.0,2020.0,1326.0,200133.0,63156.0,3.23,3.8004232022302085,106.12457961962545
2020-04-30,Hartford,CT,231525.0,2020.0,1287.0,122549.0,36154.0,3.23,11.325194380030009,93.67593655598361
2020-04-30,Buffalo,NY,167000.0,2020.0,769.0,255805.0,39677.0,3.23,7.547588155107002,142.5252919553002
2020-04-30,Birmingham,AL,208000.0,2020.0,1440.0,210928.0,38832.0,3.23,8.318314826657366,111.99432253351733
2020-04-30,Rochester,NY,156000.0,2020.0,892.0,206357.0,37395.0,3.23,8.884599178858045,143.79987952001375
2020-04-30,Grand Rapids,MI,210500.0,2020.0,1199.0,199417.0,51333.0,3.23,5.788962390711014,146.28982784131722
2020-04-30,Tucson,AZ,227000.0,2020.0,1526.0,545340.0,45227.0,3.23,7.3884660400264615,119.52025384015734
2020-04-30,Tulsa,OK,167900.0,2020.0,1255.0,402441.0,49474.0,3.23,6.205083260297984,176.76485102773978
2020-04-30,Fresno,CA,275000.0,2020.0,696.0,526147.0,53368.0,3.23,9.515673043191152,116.41737882847328
2020-04-30,Worcester,MA,280000.0,2020.0,905.0,185186.0,51647.0,3.23,4.965246458322279,110.65133334297398
2020-04-30,Omaha,NE,192000.0,2020.0,1039.0,479529.0,62213.0,3.23,4.394094777444438,194.37906932665126
2020-04-30,Bridgeport,CT,394900.0,2020.0,940.0,145014.0,47484.0,3.23,11.4557972721799,72.13229423539079
2020-04-30,Greenville,SC,200000.0,2020.0,1185.0,69648.0,58259.0,3.23,3.32301393119289,174.74413694734736
2020-04-30,Albuquerque,NM,224000.0,2020.0,1057.0,560447.0,53936.0,3.23,5.558281445443425,144.44426382913443
2020-04-30,Bakersfield,CA,240000.0,2020.0,737.0,379879.0,65687.0,3.23,7.590800267777109,164.1866224340217
2020-04-30,Albany,NY,201700.0,2020.0,447.0,96860.0,48512.0,3.23,6.728831119902044,144.28223608127354
2020-04-30,Knoxville,TN,207250.0,2020.0,1366.0,187487.0,41598.0,3.23,5.5196800419088685,120.405824052669
2020-04-30,Baton Rouge,LA,197500.0,2020.0,847.0,222191.0,44177.0,3.23,8.643218744202073,134.1833725552128
2020-04-30,McAllen,TX,155000.0,2020.0,247.0,142557.0,49259.0,3.23,5.670590387899487,190.64414673052056
2020-04-30,New Haven,CT,225000.0,2020.0,747.0,130381.0,44507.0,3.23,8.558438874619904,118.66301711118493
2020-04-30,El Paso,TX,154000.0,2020.0,554.0,679879.0,48866.0,3.23,6.059008830241095,190.35121480743462
2020-04-30,Allentown,PA,200000.0,2020.0,832.0,121156.0,43816.0,3.23,10.016671770269811,131.42328403311026
2020-04-30,Oxnard,CA,618000.0,2020.0,604.0,207722.0,77050.0,3.23,6.133434630743146,74.79175961752937
2020-04-30,Columbia,SC,172000.0,2020.0,985.0,134057.0,47416.0,3.23,5.941125913192953,165.37355037859055
2020-04-30,North Port,FL,275500.0,2020.0,1677.0,68779.0,64543.0,3.23,3.6559784237338926,140.5390869216333
2020-04-30,Charleston,SC,275000.0,2020.0,1259.0,137041.0,72071.0,3.23,3.367802524889665,157.21625149053546
2020-04-30,Greensboro,NC,170000.0,2020.0,873.0,294395.0,49492.0,3.23,6.527620097959713,174.64480268735284
2020-04-30,Stockton,CA,385000.0,2020.0,503.0,311103.0,58393.0,3.23,8.119697692806314,90.98496694020815
2020-04-30,Cape Coral,FL,245000.0,2020.0,1843.0,189633.0,61780.0,3.23,5.680876926883316,151.26951085924355
2020-04-30,Boise City,ID,312500.0,2020.0,1035.0,228057.0,63778.0,3.23,4.716699229973567,122.43073520633499
2020-04-30,Colorado Springs,CO,335000.0,2020.0,1270.0,471686.0,67719.0,3.23,5.530745177728945,121.26495564134134
2020-04-30,Little Rock,AR,168900.0,2020.0,991.0,198067.0,53620.0,3.23,4.179913330137831,190.44375812862546
2020-04-30,Lakeland,FL,204000.0,2020.0,912.0,110335.0,50136.0,3.23,6.196065926619767,147.43109707180156
2020-04-30,Akron,OH,149900.0,2020.0,741.0,197375.0,40281.0,3.23,8.735858337432365,161.2011715478055
2020-04-30,Des Moines,IA,194900.0,2020.0,989.0,215408.0,54843.0,3.23,6.023436182768505,168.80252833571262
2020-04-30,Springfield,MA,229500.0,2020.0,514.0,153677.0,41571.0,3.23,8.831311539406908,108.66191756416967
2020-04-30,Ogden,UT,310000.0,2020.0,924.0,87175.0,55974.0,3.23,4.54008777205997,108.31640379518623
2020-04-30,Madison,WI,285000.0,2020.0,725.0,258366.0,67565.0,3.23,2.820345923674349,142.21535969712411
2020-04-30,Deltona,FL,215000.0,2020.0,1114.0,91847.0,56760.0,3.23,4.7805972241693535,158.37021628967096
2020-04-30,Syracuse,NY,152125.0,2020.0,488.0,142553.0,38893.0,3.23,9.570315489766864,153.37000627858305
2020-04-30,Provo,UT,339900.0,2020.0,761.0,116886.0,50072.0,3.23,4.991853928461346,88.37172998805805
2020-04-30,Toledo,OH,130000.0,2020.0,492.0,275116.0,39155.0,3.23,8.695232078486752,180.68140497733296
2020-04-30,Wichita,KS,175559.0,2020.0,448.0,390566.0,53466.0,3.23,5.5368087597272915,182.69395543239514
2020-04-30,Durham,NC,275000.0,2020.0,844.0,276341.0,61962.0,3.23,4.726847794332457,135.16439864656462
2020-04-30,Fort Collins,CO,402500.0,2020.0,441.0,166069.0,70528.0,3.23,5.959256590099372,105.11513847617087
2020-12-31,New York,NY,460000.0,2020.0,23659.0,8379552.0,67046.0,2.67,6.639003191122315,93.94746925483413
2020-12-31,Los Angeles,CA,725000.0,2020.0,11193.0,3973278.0,65290.0,2.67,6.854627324932346,58.04685662274353
2020-12-31,Chicago,IL,250000.0,2020.0,14840.0,2699347.0,62097.0,2.67,8.098828357670314,160.10343699704802
2020-12-31,Dallas,TX,291700.0,2020.0,8705.0,1338846.0,54747.0,2.67,4.898397038276113,120.97452940533668
2020-12-31,Houston,TX,260000.0,2020.0,8625.0,2313238.0,53600.0,2.67,6.234894838112612,132.88057120066762
2020-12-31,Philadelphia,PA,260000.0,2020.0,9778.0,1581531.0,49127.0,2.67,8.783045272534117,121.79148920476118
2020-12-31,Miami,FL,320000.0,2020.0,13091.0,461080.0,44268.0,2.67,5.722384442076668,89.16819337318681
2020-12-31,Atlanta,GA,262825.0,2020.0,11975.0,497642.0,64179.0,2.67,6.614709827092471,157.39695178838915
2020-12-31,Boston,MA,503500.0,2020.0,6305.0,689326.0,76298.0,2.67,6.868005593106351,97.67506831218118
2020-12-31,Phoenix,AZ,330000.0,2020.0,10564.0,1658422.0,60914.0,2.67,5.348075338664326,118.9797970189135
2020-12-31,San Francisco,CA,918000.0,2020.0,5105.0,874784.0,119136.0,2.67,4.681536749835118,83.65085377740206
2020-12-31,Riverside,CA,430000.0,2020.0,7166.0,327569.0,72738.0,2.67,6.5434232454786745,109.03425099264501
2020-12-31,Detroit,MI,190238.0,2020.0,7653.0,672351.0,32498.0,2.67,14.908634398102944,110.11067055640842
2020-12-31,Seattle,WA,524000.0,2020.0,5801.0,741251.0,97185.0,2.67,4.083770952711911,119.54681130923119
2020-12-31,Minneapolis,MN,290000.0,2020.0,5424.0,424536.0,66068.0,2.67,5.243592327849534,146.8463671064259
2020-12-31,San Diego,CA,645000.0,2020.0,3890.0,1414545.0,83454.0,2.67,5.690342953884208,83.39835558067034
2020-12-31,Tampa,FL,255000.0,2020.0,6993.0,395912.0,55634.0,2.67,5.702450452492962,140.62746572477798
2020-12-31,Denver,CO,448000.0,2020.0,4732.0,715878.0,72661.0,2.67,4.3357916311804505,104.54262509341041
2020-12-31,Baltimore,MD,285000.0,2020.0,5404.0,602274.0,52164.0,2.67,7.5400383530443555,117.97665293198631
2020-12-31,St. Louis,MO,190000.0,2020.0,5166.0,304709.0,45782.0,2.67,5.822958241496396,155.3142145310616
2020-12-31,Orlando,FL,270000.0,2020.0,4803.0,284817.0,55183.0,2.67,5.015102468140411,131.7381582191318
2020-12-31,Charlotte,NC,265000.0,2020.0,4760.0,873570.0,65359.0,2.67,4.942161898267883,158.97526934716655
2020-12-31,San Antonio,TX,250000.0,2020.0,2960.0,1529133.0,53420.0,2.67,5.878999880542441,137.73170369554575
2020-12-31,Portland,OR,430000.0,2020.0,3750.0,650380.0,73159.0,2.67,5.295149816438574,109.66532992893559
2020-12-31,Sacramento,CA,460000.0,2020.0,3414.0,503482.0,65847.0,2.67,6.655938353461815,92.26738370705282
2020-12-31,Pittsburgh,PA,165000.0,2020.0,3451.0,301286.0,50536.0,2.67,5.350083353179328,197.4180983730444
2020-12-31,Cincinnati,OH,185000.0,2020.0,3205.0,302687.0,42663.0,2.67,7.31681771414137,148.6447953181587
2020-12-31,Austin,TX,379000.0,2020.0,2657.0,965872.0,75752.0,2.67,4.359813274624918,128.83235279871292
2020-12-31,Las Vegas,NV,314950.0,2020.0,4427.0,644594.0,58377.0,2.67,6.808141836807861,119.4731198327594
2020-12-31,Kansas City,MO,230000.0,2020.0,3356.0,491158.0,56179.0,2.67,4.939343021216094,157.44041032328033
2020-12-31,Columbus,OH,204900.0,2020.0,2632.0,889079.0,54902.0,2.67,5.412510895718435,172.70950984602558
2020-12-31,Indianapolis,IN,200000.0,2020.0,3782.0,869387.0,50813.0,2.67,5.7333923826395035,163.76266051763776
2020-12-31,Cleveland,OH,153000.0,2020.0,2916.0,383331.0,31838.0,2.67,12.41015188803001,134.1295267206349
2020-12-31,San Jose,CA,1130000.0,2020.0,1494.0,1029409.0,117324.0,2.67,4.643840591207342,66.92347172173844
2020-12-31,Virginia Beach,VA,260000.0,2020.0,3313.0,450882.0,78136.0,2.67,4.005987038531765,193.70814013685384
2020-12-31,Providence,RI,320000.0,2020.0,2347.0,179472.0,49065.0,2.67,7.109387981168651,98.83069955397603
2020-12-31,Jacksonville,FL,254000.0,2020.0,3236.0,902488.0,55531.0,2.67,5.304884120517205,140.91973644299506
2020-12-31,Milwaukee,WI,199900.0,2020.0,1761.0,592649.0,43125.0,2.67,6.340171480392426,139.0549196788213
2020-12-31,Oklahoma City,OK,180000.0,2020.0,2276.0,649821.0,56456.0,2.67,4.561101037424571,202.16577914627612
2020-12-31,Raleigh,NC,300000.0,2020.0,2309.0,469698.0,69720.0,2.67,4.2852179569630175,149.79805287740936
2020-12-31,Memphis,TN,181700.0,2020.0,2251.0,650910.0,41864.0,2.67,8.536990075451614,148.51004818850527
2020-12-31,Richmond,VA,270000.0,2020.0,2259.0,229233.0,51421.0,2.67,6.2874391249552675,122.75715045912645
2020-12-31,New Orleans,LA,220000.0,2020.0,1219.0,391249.0,43258.0,2.67,8.491179248636517,126.74002838700855
2020-12-31,Salt Lake City,UT,397092.0,2020.0,1748.0,200133.0,63156.0,2.67,3.8004232022302085,102.51644155599055
2020-12-31,Hartford,CT,250000.0,2020.0,1978.0,122549.0,36154.0,2.67,11.325194380030009,93.21512570963611
2020-12-31,Buffalo,NY,180000.0,2020.0,1403.0,255805.0,39677.0,2.67,7.547588155107002,142.0811183786807
2020-12-31,Birmingham,AL,194000.0,2020.0,1989.0,210928.0,38832.0,2.67,8.318314826657366,129.02030779973123
2020-12-31,Rochester,NY,167500.0,2020.0,1474.0,206357.0,37395.0,2.67,8.884599178858045,143.9026430845101
2020-12-31,Grand Rapids,MI,219500.0,2020.0,1654.0,199417.0,51333.0,2.67,5.788962390711014,150.74126865462608
2020-12-31,Tucson,AZ,249900.0,2020.0,2183.0,545340.0,45227.0,2.67,7.3884660400264615,116.65451959590365
2020-12-31,Tulsa,OK,187000.0,2020.0,1708.0,402441.0,49474.0,2.67,6.205083260297984,170.5318340142146
2020-12-31,Fresno,CA,305000.0,2020.0,988.0,526147.0,53368.0,2.67,9.515673043191152,112.78494520416444
2020-12-31,Worcester,MA,305000.0,2020.0,1363.0,185186.0,51647.0,2.67,4.965246458322279,109.1478800959279
2020-12-31,Omaha,NE,198500.0,2020.0,1244.0,479529.0,62213.0,2.67,4.394094777444438,202.0182839381044
2020-12-31,Bridgeport,CT,485000.0,2020.0,1671.0,145014.0,47484.0,2.67,11.4557972721799,63.10671915494886
2020-12-31,Greenville,SC,235000.0,2020.0,1651.0,69648.0,58259.0,2.67,3.32301393119289,159.79574399577018
2020-12-31,Albuquerque,NM,245000.0,2020.0,1246.0,560447.0,53936.0,2.67,5.558281445443425,141.90009800126367
2020-12-31,Bakersfield,CA,267500.0,2020.0,1216.0,379879.0,65687.0,2.67,7.590800267777109,158.2798703388999
2020-12-31,Albany,NY,216500.0,2020.0,834.0,96860.0,48512.0,2.67,6.728831119902044,144.43130107739867
2020-12-31,Knoxville,TN,222000.0,2020.0,1681.0,187487.0,41598.0,2.67,5.5196800419088685,120.77846915838015
2020-12-31,Baton Rouge,LA,206500.0,2020.0,1102.0,222191.0,44177.0,2.67,8.643218744202073,137.89426641811758
2020-12-31,McAllen,TX,176500.0,2020.0,333.0,142557.0,49259.0,2.67,5.670590387899487,179.89161713681864
2020-12-31,New Haven,CT,250500.0,2020.0,1272.0,130381.0,44507.0,2.67,8.558438874619904,114.52245147252584
2020-12-31,El Paso,TX,176650.0,2020.0,674.0,679879.0,48866.0,2.67,6.059008830241095,178.3048652149535
2020-12-31,Allentown,PA,224950.0,2020.0,1490.0,121156.0,43816.0,2.67,10.016671770269811,125.5500167540878
2020-12-31,Oxnard,CA,674000.0,2020.0,1019.0,207722.0,77050.0,2.67,6.133434630743146,73.68562831787764
2020-12-31,Columbia,SC,178000.0,2020.0,1469.0,134057.0,47416.0,2.67,5.941125913192953,171.70184289087112
2020-12-31,North Port,FL,301950.0,2020.0,2849.0,68779.0,64543.0,2.67,3.6559784237338926,137.77935853650402
2020-12-31,Charleston,SC,302750.0,2020.0,1888.0,137041.0,72071.0,2.67,3.367802524889665,153.44277384059447
2020-12-31,Greensboro,NC,175000.0,2020.0,1188.0,294395.0,49492.0,2.67,6.527620097959713,182.29174411135344
2020-12-31,Stockton,CA,415000.0,2020.0,842.0,311103.0,58393.0,2.67,8.119697692806314,90.69487279587091
2020-12-31,Cape Coral,FL,263000.0,2020.0,2990.0,189633.0,61780.0,2.67,5.680876926883316,151.41266380186173
2020-12-31,Boise City,ID,371183.0,2020.0,1079.0,228057.0,63778.0,2.67,4.716699229973567,110.75232785412317
2020-12-31,Colorado Springs,CO,355000.0,2020.0,1378.0,471686.0,67719.0,2.67,5.530745177728945,122.95670823501594
2020-12-31,Little Rock,AR,176000.0,2020.0,1135.0,198067.0,53620.0,2.67,4.179913330137831,196.37409040268275
2020-12-31,Lakeland,FL,222500.0,2020.0,1331.0,110335.0,50136.0,2.67,6.196065926619767,145.24116070822865
2020-12-31,Akron,OH,145000.0,2020.0,964.0,197375.0,40281.0,2.67,8.735858337432365,179.0615279231683
2020-12-31,Des Moines,IA,206000.0,2020.0,1233.0,215408.0,54843.0,2.67,6.023436182768505,171.60266476354298
2020-12-31,Springfield,MA,240000.0,2020.0,924.0,153677.0,41571.0,2.67,8.831311539406908,111.64756985382216
2020-12-31,Ogden,UT,340000.0,2020.0,996.0,87175.0,55974.0,2.67,4.54008777205997,106.1151692285121
2020-12-31,Madison,WI,280000.0,2020.0,809.0,258366.0,67565.0,2.67,2.820345923674349,155.53702733375593
2020-12-31,Deltona,FL,242250.0,2020.0,1869.0,91847.0,56760.0,2.67,4.7805972241693535,151.0249308835831
2020-12-31,Syracuse,NY,157000.0,2020.0,1001.0,142553.0,38893.0,2.67,9.570315489766864,159.67680559986306
2020-12-31,Provo,UT,385000.0,2020.0,872.0,116886.0,50072.0,2.67,4.991853928461346,83.83092410842973
2020-12-31,Toledo,OH,130000.0,2020.0,698.0,275116.0,39155.0,2.67,8.695232078486752,194.13950617022914
2020-12-31,Wichita,KS,182000.0,2020.0,615.0,390566.0,53466.0,2.67,5.5368087597272915,189.3548139609514
2020-12-31,Durham,NC,280000.0,2020.0,892.0,276341.0,61962.0,2.67,4.726847794332457,142.63872252873801
2020-12-31,Fort Collins,CO,400000.0,2020.0,576.0,166069.0,70528.0,2.67,5.959256590099372,113.65057092661282
2021-09-30,New York,NY,515000.0,2021.0,22224.0,8736047.0,70663.0,3.01,7.490083868923921,84.6434702435355
2021-09-30,Los Angeles,CA,820000.0,2021.0,11099.0,3902440.0,69778.0,3.01,7.613651495629113,52.49443708468727
2021-09-30,Chicago,IL,270000.0,2021.0,16761.0,2742119.0,65781.0,3.01,8.418019985541923,150.295274219488
2021-09-30,Dallas,TX,345000.0,2021.0,9803.0,1300239.0,58231.0,3.01,5.138377988319124,104.1223044022558
2021-09-30,Houston,TX,290000.0,2021.0,9046.0,2293288.0,56019.0,3.01,6.539798055435305,119.1642467222956
2021-09-30,Philadelphia,PA,280000.0,2021.0,11346.0,1596865.0,52649.0,3.01,8.91359177954227,115.99538571401928
2021-09-30,Miami,FL,342000.0,2021.0,13021.0,440807.0,47860.0,3.01,5.61062796335984,86.32870102642856
2021-09-30,Atlanta,GA,315000.0,2021.0,12331.0,492204.0,69164.0,3.01,6.111880335357544,135.44973706411105
2021-09-30,Boston,MA,550000.0,2021.0,6359.0,672814.0,81744.0,3.01,6.904022693261262,91.68574406993491
2021-09-30,Phoenix,AZ,410000.0,2021.0,10642.0,1591119.0,64927.0,3.01,5.357866647648594,97.68999732286655
2021-09-30,San Francisco,CA,1050000.0,2021.0,5095.0,865933.0,126187.0,3.01,5.283849981784929,74.13681671494845
2021-09-30,Riverside,CA,499000.0,2021.0,6839.0,314858.0,76755.0,3.01,6.3913333545128195,94.88875498472773
2021-09-30,Detroit,MI,222000.0,2021.0,8379.0,645658.0,34762.0,3.01,15.278576162213817,96.59627934493652
2021-09-30,Seattle,WA,615000.0,2021.0,7348.0,726054.0,105391.0,3.01,4.318921253008751,105.71510062946827
2021-09-30,Minneapolis,MN,329900.0,2021.0,7109.0,425091.0,70099.0,3.01,5.616734569590539,131.08051077363368
2021-09-30,San Diego,CA,741000.0,2021.0,4152.0,1385398.0,89457.0,3.01,5.922531425206728,74.47401016800174
2021-09-30,Tampa,FL,299900.0,2021.0,7265.0,380476.0,59893.0,3.01,5.446964413755169,123.19929407984532
2021-09-30,Denver,CO,530000.0,2021.0,5546.0,706799.0,78177.0,3.01,4.576592637988389,90.9937888877521
2021-09-30,Baltimore,MD,315000.0,2021.0,5811.0,592211.0,54124.0,3.01,7.428678152869216,105.99562733297591
2021-09-30,St. Louis,MO,212000.0,2021.0,5609.0,302787.0,48751.0,3.01,5.930059702208262,141.858801248027
